StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2021-12-31T23:00+00:00Z,2022-01-01T00:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1365
2022-01-01T00:00+00:00Z,2022-01-01T01:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1390
2022-01-01T01:00+00:00Z,2022-01-01T02:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1335
2022-01-01T02:00+00:00Z,2022-01-01T03:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1323
2022-01-01T03:00+00:00Z,2022-01-01T04:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1398
2022-01-01T04:00+00:00Z,2022-01-01T05:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1354
2022-01-01T05:00+00:00Z,2022-01-01T06:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1296
2022-01-01T06:00+00:00Z,2022-01-01T07:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1330
2022-01-01T07:00+00:00Z,2022-01-01T08:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1255
2022-01-01T08:00+00:00Z,2022-01-01T09:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1254
2022-01-01T09:00+00:00Z,2022-01-01T10:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1267
2022-01-01T10:00+00:00Z,2022-01-01T11:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1348
2022-01-01T11:00+00:00Z,2022-01-01T12:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1338
2022-01-01T12:00+00:00Z,2022-01-01T13:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1338
2022-01-01T13:00+00:00Z,2022-01-01T14:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1352
2022-01-01T14:00+00:00Z,2022-01-01T15:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1358
2022-01-01T15:00+00:00Z,2022-01-01T16:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1416
2022-01-01T16:00+00:00Z,2022-01-01T17:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1381
2022-01-01T17:00+00:00Z,2022-01-01T18:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1441
2022-01-01T18:00+00:00Z,2022-01-01T19:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1435
2022-01-01T19:00+00:00Z,2022-01-01T20:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1420
2022-01-01T20:00+00:00Z,2022-01-01T21:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1429
2022-01-01T21:00+00:00Z,2022-01-01T22:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1378
2022-01-01T22:00+00:00Z,2022-01-01T23:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1335
2022-01-01T23:00+00:00Z,2022-01-02T00:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1289
2022-01-02T00:00+00:00Z,2022-01-02T01:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1240
2022-01-02T01:00+00:00Z,2022-01-02T02:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1201
2022-01-02T02:00+00:00Z,2022-01-02T03:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1212
2022-01-02T03:00+00:00Z,2022-01-02T04:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1246
2022-01-02T04:00+00:00Z,2022-01-02T05:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1244
2022-01-02T05:00+00:00Z,2022-01-02T06:00+00:00Z,10YIT-GRTN-----B,MAW,B20,1302
