StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-27T00:30+00:00Z,2022-01-27T01:00+00:00Z,10Y1001A1001A92E,MAW,B04,62
2022-01-27T01:00+00:00Z,2022-01-27T01:30+00:00Z,10Y1001A1001A92E,MAW,B04,57
2022-01-27T06:30+00:00Z,2022-01-27T07:00+00:00Z,10Y1001A1001A92E,MAW,B04,101
2022-01-27T07:00+00:00Z,2022-01-27T07:30+00:00Z,10Y1001A1001A92E,MAW,B04,138
2022-01-27T12:30+00:00Z,2022-01-27T13:00+00:00Z,10Y1001A1001A92E,MAW,B04,160
2022-01-27T13:00+00:00Z,2022-01-27T13:30+00:00Z,10Y1001A1001A92E,MAW,B04,167
2022-01-27T18:30+00:00Z,2022-01-27T19:00+00:00Z,10Y1001A1001A92E,MAW,B04,276
2022-01-27T19:00+00:00Z,2022-01-27T19:30+00:00Z,10Y1001A1001A92E,MAW,B04,259
2022-01-29T06:30+00:00Z,2022-01-29T07:00+00:00Z,10Y1001A1001A92E,MAW,B04,56
2022-01-29T07:00+00:00Z,2022-01-29T07:30+00:00Z,10Y1001A1001A92E,MAW,B04,56
2022-01-29T12:30+00:00Z,2022-01-29T13:00+00:00Z,10Y1001A1001A92E,MAW,B04,62
2022-01-29T13:00+00:00Z,2022-01-29T13:30+00:00Z,10Y1001A1001A92E,MAW,B04,33
2022-01-29T18:30+00:00Z,2022-01-29T19:00+00:00Z,10Y1001A1001A92E,MAW,B04,46
2022-01-29T19:00+00:00Z,2022-01-29T19:30+00:00Z,10Y1001A1001A92E,MAW,B04,46
2022-01-30T00:30+00:00Z,2022-01-30T01:00+00:00Z,10Y1001A1001A92E,MAW,B04,47
2022-01-30T01:00+00:00Z,2022-01-30T01:30+00:00Z,10Y1001A1001A92E,MAW,B04,45
2022-01-30T06:30+00:00Z,2022-01-30T07:00+00:00Z,10Y1001A1001A92E,MAW,B04,69
2022-01-30T07:00+00:00Z,2022-01-30T07:30+00:00Z,10Y1001A1001A92E,MAW,B04,79
2022-01-30T18:30+00:00Z,2022-01-30T19:00+00:00Z,10Y1001A1001A92E,MAW,B04,32
2022-01-30T19:00+00:00Z,2022-01-30T19:30+00:00Z,10Y1001A1001A92E,MAW,B04,32
2022-01-27T00:30+00:00Z,2022-01-27T01:00+00:00Z,,MAW,B04,0
2022-01-27T01:00+00:00Z,2022-01-27T01:30+00:00Z,,MAW,B04,0
2022-01-27T06:30+00:00Z,2022-01-27T07:00+00:00Z,,MAW,B04,0
2022-01-27T07:00+00:00Z,2022-01-27T07:30+00:00Z,,MAW,B04,0
2022-01-27T12:30+00:00Z,2022-01-27T13:00+00:00Z,,MAW,B04,0
2022-01-27T13:00+00:00Z,2022-01-27T13:30+00:00Z,,MAW,B04,0
2022-01-27T18:30+00:00Z,2022-01-27T19:00+00:00Z,,MAW,B04,0
2022-01-27T19:00+00:00Z,2022-01-27T19:30+00:00Z,,MAW,B04,0
2022-01-29T06:30+00:00Z,2022-01-29T07:00+00:00Z,,MAW,B04,0
2022-01-29T07:00+00:00Z,2022-01-29T07:30+00:00Z,,MAW,B04,0
2022-01-29T12:30+00:00Z,2022-01-29T13:00+00:00Z,,MAW,B04,0
2022-01-29T13:00+00:00Z,2022-01-29T13:30+00:00Z,,MAW,B04,0
2022-01-29T18:30+00:00Z,2022-01-29T19:00+00:00Z,,MAW,B04,0
2022-01-29T19:00+00:00Z,2022-01-29T19:30+00:00Z,,MAW,B04,0
2022-01-30T00:30+00:00Z,2022-01-30T01:00+00:00Z,,MAW,B04,0
2022-01-30T01:00+00:00Z,2022-01-30T01:30+00:00Z,,MAW,B04,0
2022-01-30T06:30+00:00Z,2022-01-30T07:00+00:00Z,,MAW,B04,0
2022-01-30T07:00+00:00Z,2022-01-30T07:30+00:00Z,,MAW,B04,0
2022-01-30T18:30+00:00Z,2022-01-30T19:00+00:00Z,,MAW,B04,0
2022-01-30T19:00+00:00Z,2022-01-30T19:30+00:00Z,,MAW,B04,0
