StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2021-12-31T23:45+00:00Z,2022-01-01T00:00+00:00Z,10YNL----------L,MAW,B04,1776
2022-01-01T00:00+00:00Z,2022-01-01T00:15+00:00Z,10YNL----------L,MAW,B04,1847
2022-01-01T00:15+00:00Z,2022-01-01T00:30+00:00Z,10YNL----------L,MAW,B04,1847
2022-01-01T00:30+00:00Z,2022-01-01T00:45+00:00Z,10YNL----------L,MAW,B04,1842
2022-01-01T00:45+00:00Z,2022-01-01T01:00+00:00Z,10YNL----------L,MAW,B04,1934
2022-01-01T01:00+00:00Z,2022-01-01T01:15+00:00Z,10YNL----------L,MAW,B04,2043
2022-01-01T01:15+00:00Z,2022-01-01T01:30+00:00Z,10YNL----------L,MAW,B04,2000
2022-01-01T01:30+00:00Z,2022-01-01T01:45+00:00Z,10YNL----------L,MAW,B04,1869
2022-01-01T01:45+00:00Z,2022-01-01T02:00+00:00Z,10YNL----------L,MAW,B04,1650
2022-01-01T02:00+00:00Z,2022-01-01T02:15+00:00Z,10YNL----------L,MAW,B04,1722
2022-01-01T02:15+00:00Z,2022-01-01T02:30+00:00Z,10YNL----------L,MAW,B04,1704
2022-01-01T02:30+00:00Z,2022-01-01T02:45+00:00Z,10YNL----------L,MAW,B04,1599
2022-01-01T02:45+00:00Z,2022-01-01T03:00+00:00Z,10YNL----------L,MAW,B04,1610
2022-01-01T03:00+00:00Z,2022-01-01T03:15+00:00Z,10YNL----------L,MAW,B04,1675
2022-01-01T03:15+00:00Z,2022-01-01T03:30+00:00Z,10YNL----------L,MAW,B04,1675
2022-01-01T03:30+00:00Z,2022-01-01T03:45+00:00Z,10YNL----------L,MAW,B04,1678
2022-01-01T03:45+00:00Z,2022-01-01T04:00+00:00Z,10YNL----------L,MAW,B04,1676
2022-01-01T04:00+00:00Z,2022-01-01T04:15+00:00Z,10YNL----------L,MAW,B04,1672
2022-01-01T04:15+00:00Z,2022-01-01T04:30+00:00Z,10YNL----------L,MAW,B04,1670
2022-01-01T04:30+00:00Z,2022-01-01T04:45+00:00Z,10YNL----------L,MAW,B04,1668
2022-01-01T04:45+00:00Z,2022-01-01T05:00+00:00Z,10YNL----------L,MAW,B04,1497
2022-01-01T05:00+00:00Z,2022-01-01T05:15+00:00Z,10YNL----------L,MAW,B04,1411
2022-01-01T05:15+00:00Z,2022-01-01T05:30+00:00Z,10YNL----------L,MAW,B04,1448
2022-01-01T05:30+00:00Z,2022-01-01T05:45+00:00Z,10YNL----------L,MAW,B04,1564
2022-01-01T05:45+00:00Z,2022-01-01T06:00+00:00Z,10YNL----------L,MAW,B04,1605
2022-01-01T06:00+00:00Z,2022-01-01T06:15+00:00Z,10YNL----------L,MAW,B04,1658
2022-01-01T06:15+00:00Z,2022-01-01T06:30+00:00Z,10YNL----------L,MAW,B04,1660
2022-01-01T06:30+00:00Z,2022-01-01T06:45+00:00Z,10YNL----------L,MAW,B04,1660
2022-01-01T06:45+00:00Z,2022-01-01T07:00+00:00Z,10YNL----------L,MAW,B04,1674
2022-01-01T07:00+00:00Z,2022-01-01T07:15+00:00Z,10YNL----------L,MAW,B04,1670
2022-01-01T07:15+00:00Z,2022-01-01T07:30+00:00Z,10YNL----------L,MAW,B04,1671
2022-01-01T07:30+00:00Z,2022-01-01T07:45+00:00Z,10YNL----------L,MAW,B04,1640
2022-01-01T07:45+00:00Z,2022-01-01T08:00+00:00Z,10YNL----------L,MAW,B04,1605
2022-01-01T08:00+00:00Z,2022-01-01T08:15+00:00Z,10YNL----------L,MAW,B04,1649
2022-01-01T08:15+00:00Z,2022-01-01T08:30+00:00Z,10YNL----------L,MAW,B04,1645
2022-01-01T08:30+00:00Z,2022-01-01T08:45+00:00Z,10YNL----------L,MAW,B04,1492
2022-01-01T08:45+00:00Z,2022-01-01T09:00+00:00Z,10YNL----------L,MAW,B04,1478
2022-01-01T09:00+00:00Z,2022-01-01T09:15+00:00Z,10YNL----------L,MAW,B04,1568
2022-01-01T09:15+00:00Z,2022-01-01T09:30+00:00Z,10YNL----------L,MAW,B04,1483
